Match_Id,Batsman,Team,Runs,Balls_Faced
490,SV Samson,Rajasthan Royals,76,46
490,AT Rayudu,Mumbai Indians,53,27
490,LMP Simmons,Mumbai Indians,38,31
490,SR Watson,Rajasthan Royals,28,23
490,RG Sharma,Mumbai Indians,27,21
490,KA Pollard,Mumbai Indians,24,14
490,PA Patel,Mumbai Indians,23,14
490,SPD Smith,Rajasthan Royals,23,20
490,AM Rahane,Rajasthan Royals,16,12
490,UBT Chand,Mumbai Indians,13,14
490,STR Binny,Rajasthan Royals,9,6
490,KK Nair,Rajasthan Royals,7,6
490,TG Southee,Rajasthan Royals,6,5
490,DJ Hooda,Rajasthan Royals,1,2
490,J Theron,Rajasthan Royals,1,1
491,AD Russell,Kolkata Knight Riders,45,17
491,Mandeep Singh,Royal Challengers Bangalore,45,18
491,V Kohli,Royal Challengers Bangalore,34,20
491,RV Uthappa,Kolkata Knight Riders,23,21
491,CH Gayle,Royal Challengers Bangalore,21,9
491,G Gambhir,Kolkata Knight Riders,12,8
491,RN ten Doeschate,Kolkata Knight Riders,12,7
491,YK Pathan,Kolkata Knight Riders,11,6
491,D Wiese,Royal Challengers Bangalore,9,7
491,AB de Villiers,Royal Challengers Bangalore,2,4
491,SA Yadav,Kolkata Knight Riders,0,2
492,DA Warner,Sunrisers Hyderabad,61,28
492,S Dhawan,Sunrisers Hyderabad,37,32
492,F du Plessis,Chennai Super Kings,33,22
492,EJG Morgan,Sunrisers Hyderabad,32,27
492,DJ Bravo,Chennai Super Kings,25,20
492,SK Raina,Chennai Super Kings,23,15
492,DR Smith,Chennai Super Kings,21,19
492,NV Ojha,Sunrisers Hyderabad,20,12
492,MS Dhoni,Chennai Super Kings,20,16
492,MC Henriques,Sunrisers Hyderabad,19,9
492,P Negi,Chennai Super Kings,15,11
492,RA Jadeja,Chennai Super Kings,14,12
492,BB McCullum,Chennai Super Kings,12,5
492,GH Vihari,Sunrisers Hyderabad,8,5
492,A Ashish Reddy,Sunrisers Hyderabad,6,6
492,KV Sharma,Sunrisers Hyderabad,4,2
493,LMP Simmons,Mumbai Indians,71,56
493,PA Patel,Mumbai Indians,59,36
493,DA Miller,Kings XI Punjab,43,37
493,M Vijay,Kings XI Punjab,39,34
493,RG Sharma,Mumbai Indians,26,20
493,GJ Bailey,Kings XI Punjab,21,18
493,GJ Maxwell,Kings XI Punjab,12,9
493,WP Saha,Kings XI Punjab,12,12
493,MG Johnson,Kings XI Punjab,8,4
493,KA Pollard,Mumbai Indians,7,7
493,AT Rayudu,Mumbai Indians,4,1
493,V Sehwag,Kings XI Punjab,2,5
493,AR Patel,Kings XI Punjab,0,1
494,AM Rahane,Rajasthan Royals,91,54
494,KK Nair,Rajasthan Royals,61,38
494,JP Duminy,Delhi Daredevils,56,39
494,SS Tiwary,Delhi Daredevils,28,14
494,Yuvraj Singh,Delhi Daredevils,22,18
494,SR Watson,Rajasthan Royals,21,24
494,AD Mathews,Delhi Daredevils,16,17
494,MA Agarwal,Delhi Daredevils,11,8
494,KM Jadhav,Delhi Daredevils,11,7
494,SS Iyer,Delhi Daredevils,9,12
494,JP Faulkner,Rajasthan Royals,8,4
494,NM Coulter-Nile,Delhi Daredevils,6,2
494,A Mishra,Delhi Daredevils,1,3
495,SK Raina,Chennai Super Kings,52,46
495,V Kohli,Royal Challengers Bangalore,48,44
495,MS Dhoni,Chennai Super Kings,29,18
495,F du Plessis,Chennai Super Kings,24,20
495,KD Karthik,Royal Challengers Bangalore,23,20
495,AB de Villiers,Royal Challengers Bangalore,21,14
495,BB McCullum,Chennai Super Kings,20,15
495,D Wiese,Royal Challengers Bangalore,17,14
495,P Negi,Chennai Super Kings,13,7
495,SN Khan,Royal Challengers Bangalore,8,8
495,NJ Maddinson,Royal Challengers Bangalore,4,7
495,RA Jadeja,Chennai Super Kings,3,4
495,DJ Bravo,Chennai Super Kings,2,3
495,MA Starc,Royal Challengers Bangalore,1,7
495,DR Smith,Chennai Super Kings,0,6
495,A Nehra,Chennai Super Kings,0,1
495,HV Patel,Royal Challengers Bangalore,0,1
495,Iqbal Abdulla,Royal Challengers Bangalore,0,3
496,MC Henriques,Sunrisers Hyderabad,41,33
496,MK Pandey,Kolkata Knight Riders,33,26
496,KV Sharma,Sunrisers Hyderabad,32,20
496,G Gambhir,Kolkata Knight Riders,31,23
496,RV Uthappa,Kolkata Knight Riders,30,27
496,YK Pathan,Kolkata Knight Riders,30,19
496,S Dhawan,Sunrisers Hyderabad,15,15
496,J Botha,Kolkata Knight Riders,12,6
496,P Kumar,Sunrisers Hyderabad,12,16
496,B Kumar,Sunrisers Hyderabad,11,4
496,PP Chawla,Kolkata Knight Riders,9,6
496,RN ten Doeschate,Kolkata Knight Riders,8,7
496,SA Yadav,Kolkata Knight Riders,6,3
496,GH Vihari,Sunrisers Hyderabad,6,12
496,EJG Morgan,Sunrisers Hyderabad,5,11
496,DA Warner,Sunrisers Hyderabad,4,3
496,AD Russell,Kolkata Knight Riders,1,3
496,Bipul Sharma,Sunrisers Hyderabad,1,2
496,DW Steyn,Sunrisers Hyderabad,1,1
496,NV Ojha,Sunrisers Hyderabad,0,3
497,Yuvraj Singh,Delhi Daredevils,57,44
497,AT Rayudu,Mumbai Indians,49,40
497,RG Sharma,Mumbai Indians,46,37
497,JP Duminy,Delhi Daredevils,28,19
497,KA Pollard,Mumbai Indians,26,14
497,SS Iyer,Delhi Daredevils,19,18
497,KM Jadhav,Delhi Daredevils,16,15
497,SS Tiwary,Delhi Daredevils,13,11
497,PA Patel,Mumbai Indians,13,13
497,AD Mathews,Delhi Daredevils,12,10
497,HH Pandya,Mumbai Indians,5,8
497,Harbhajan Singh,Mumbai Indians,5,4
497,NM Coulter-Nile,Delhi Daredevils,3,2
497,MA Agarwal,Delhi Daredevils,0,1
497,LMP Simmons,Mumbai Indians,0,1
498,CH Gayle,Royal Challengers Bangalore,117,57
498,AB de Villiers,Royal Challengers Bangalore,47,24
498,AR Patel,Kings XI Punjab,40,21
498,V Kohli,Royal Challengers Bangalore,32,30
498,WP Saha,Kings XI Punjab,13,11
498,SN Khan,Royal Challengers Bangalore,11,7
498,KD Karthik,Royal Challengers Bangalore,8,3
498,DA Miller,Kings XI Punjab,7,10
498,Sandeep Sharma,Kings XI Punjab,7,9
498,Karanveer Singh,Kings XI Punjab,4,7
498,M Vijay,Kings XI Punjab,2,6
498,M Vohra,Kings XI Punjab,2,3
498,GJ Bailey,Kings XI Punjab,2,4
498,GJ Maxwell,Kings XI Punjab,1,5
498,MG Johnson,Kings XI Punjab,1,4
498,Anureet Singh,Kings XI Punjab,0,2
499,SPD Smith,Rajasthan Royals,68,40
499,EJG Morgan,Sunrisers Hyderabad,63,28
499,S Dhawan,Sunrisers Hyderabad,54,35
499,CH Morris,Rajasthan Royals,34,11
499,JP Faulkner,Rajasthan Royals,30,19
499,DA Warner,Sunrisers Hyderabad,24,18
499,SV Samson,Rajasthan Royals,21,10
499,MC Henriques,Sunrisers Hyderabad,20,21
499,RS Bopara,Sunrisers Hyderabad,17,12
499,SR Watson,Rajasthan Royals,12,12
499,NV Ojha,Sunrisers Hyderabad,8,6
499,AM Rahane,Rajasthan Royals,8,6
499,DJ Hooda,Rajasthan Royals,7,9
499,KK Nair,Rajasthan Royals,4,10
499,STR Binny,Rajasthan Royals,3,3
500,PA Patel,Mumbai Indians,45,32
500,MS Dhoni,Chennai Super Kings,39,32
500,LMP Simmons,Mumbai Indians,38,31
500,P Negi,Chennai Super Kings,36,17
500,AT Rayudu,Mumbai Indians,34,19
500,DR Smith,Chennai Super Kings,27,34
500,BB McCullum,Chennai Super Kings,23,11
500,HH Pandya,Mumbai Indians,21,8
500,RG Sharma,Mumbai Indians,18,22
500,F du Plessis,Chennai Super Kings,17,16
500,SK Raina,Chennai Super Kings,10,10
500,KA Pollard,Mumbai Indians,1,4
501,AD Russell,Kolkata Knight Riders,51,21
501,GJ Maxwell,Kings XI Punjab,43,22
501,M Vohra,Kings XI Punjab,39,34
501,WP Saha,Kings XI Punjab,33,25
501,YK Pathan,Kolkata Knight Riders,29,19
501,M Vijay,Kings XI Punjab,28,21
501,DA Miller,Kings XI Punjab,27,11
501,G Gambhir,Kolkata Knight Riders,24,23
501,MK Pandey,Kolkata Knight Riders,22,15
501,PP Chawla,Kolkata Knight Riders,18,11
501,RV Uthappa,Kolkata Knight Riders,17,11
501,SA Yadav,Kolkata Knight Riders,9,9
501,GB Hogg,Kolkata Knight Riders,5,5
501,Gurkeerat Singh,Kings XI Punjab,4,7
501,J Botha,Kolkata Knight Riders,2,4
501,SP Narine,Kolkata Knight Riders,0,1
502,MC Henriques,Sunrisers Hyderabad,74,46
502,KM Jadhav,Delhi Daredevils,63,34
502,Q de Kock,Delhi Daredevils,50,31
502,SS Tiwary,Delhi Daredevils,26,25
502,EJG Morgan,Sunrisers Hyderabad,22,25
502,DA Warner,Sunrisers Hyderabad,17,15
502,RS Bopara,Sunrisers Hyderabad,17,11
502,KV Sharma,Sunrisers Hyderabad,16,13
502,S Dhawan,Sunrisers Hyderabad,13,10
502,JP Duminy,Delhi Daredevils,12,16
502,Yuvraj Singh,Delhi Daredevils,2,7
502,SS Iyer,Delhi Daredevils,0,7
503,AB de Villiers,Royal Challengers Bangalore,133,59
503,V Kohli,Royal Challengers Bangalore,82,50
503,LMP Simmons,Mumbai Indians,68,53
503,KA Pollard,Mumbai Indians,49,24
503,PA Patel,Mumbai Indians,19,11
503,RG Sharma,Mumbai Indians,15,13
503,AT Rayudu,Mumbai Indians,14,4
503,CH Gayle,Royal Challengers Bangalore,13,12
503,MJ McClenaghan,Mumbai Indians,12,4
503,HH Pandya,Mumbai Indians,8,4
503,J Suchith,Mumbai Indians,4,4
503,Harbhajan Singh,Mumbai Indians,3,3
504,BB McCullum,Chennai Super Kings,81,61
504,F du Plessis,Chennai Super Kings,29,25
504,SR Watson,Rajasthan Royals,28,30
504,SV Samson,Rajasthan Royals,26,17
504,AM Rahane,Rajasthan Royals,23,17
504,JP Faulkner,Rajasthan Royals,16,13
504,CH Morris,Rajasthan Royals,16,10
504,DJ Bravo,Chennai Super Kings,15,8
504,DJ Hooda,Rajasthan Royals,15,14
504,MS Dhoni,Chennai Super Kings,13,7
504,KK Nair,Rajasthan Royals,10,12
504,DR Smith,Chennai Super Kings,6,10
504,SPD Smith,Rajasthan Royals,4,6
504,SK Raina,Chennai Super Kings,3,6
504,P Negi,Chennai Super Kings,2,3
504,PV Tambe,Rajasthan Royals,1,1
504,R Bhatia,Rajasthan Royals,0,1
504,Ankit Sharma,Rajasthan Royals,0,1
505,DA Miller,Kings XI Punjab,89,44
505,DA Warner,Sunrisers Hyderabad,81,52
505,MC Henriques,Sunrisers Hyderabad,28,24
505,S Dhawan,Sunrisers Hyderabad,24,18
505,M Vijay,Kings XI Punjab,24,18
505,M Vohra,Kings XI Punjab,20,15
505,EJG Morgan,Sunrisers Hyderabad,17,7
505,KL Rahul,Sunrisers Hyderabad,17,10
505,AR Patel,Kings XI Punjab,15,11
505,KV Sharma,Sunrisers Hyderabad,11,7
505,GJ Maxwell,Kings XI Punjab,11,6
505,GJ Bailey,Kings XI Punjab,6,11
505,WP Saha,Kings XI Punjab,5,10
505,Gurkeerat Singh,Kings XI Punjab,3,5
505,NV Ojha,Sunrisers Hyderabad,2,3
506,SS Iyer,Delhi Daredevils,70,49
506,Yuvraj Singh,Delhi Daredevils,32,28
506,F du Plessis,Chennai Super Kings,29,23
506,MS Dhoni,Chennai Super Kings,27,24
506,DR Smith,Chennai Super Kings,18,24
506,BB McCullum,Chennai Super Kings,11,21
506,SK Raina,Chennai Super Kings,11,8
506,DJ Bravo,Chennai Super Kings,8,8
506,JA Morkel,Delhi Daredevils,8,8
506,JP Duminy,Delhi Daredevils,6,7
506,P Negi,Chennai Super Kings,5,8
506,RA Jadeja,Chennai Super Kings,3,4
506,Q de Kock,Delhi Daredevils,3,7
506,KM Jadhav,Delhi Daredevils,1,1
507,WP Saha,Kings XI Punjab,31,12
507,AR Patel,Kings XI Punjab,20,15
507,Mandeep Singh,Royal Challengers Bangalore,20,14
507,V Kohli,Royal Challengers Bangalore,19,9
507,CH Gayle,Royal Challengers Bangalore,17,14
507,DA Miller,Kings XI Punjab,14,4
507,GJ Bailey,Kings XI Punjab,13,9
507,M Vohra,Kings XI Punjab,11,6
507,GJ Maxwell,Kings XI Punjab,10,10
507,AB de Villiers,Royal Challengers Bangalore,10,9
507,SN Khan,Royal Challengers Bangalore,4,6
507,D Wiese,Royal Challengers Bangalore,4,5
507,Gurkeerat Singh,Kings XI Punjab,2,3
507,KD Karthik,Royal Challengers Bangalore,2,4
507,R Dhawan,Kings XI Punjab,1,1
508,HH Pandya,Mumbai Indians,61,31
508,YK Pathan,Kolkata Knight Riders,52,37
508,G Gambhir,Kolkata Knight Riders,38,29
508,KA Pollard,Mumbai Indians,33,38
508,RG Sharma,Mumbai Indians,30,21
508,RV Uthappa,Kolkata Knight Riders,25,20
508,Shakib Al Hasan,Kolkata Knight Riders,23,15
508,PA Patel,Mumbai Indians,21,14
508,LMP Simmons,Mumbai Indians,14,16
508,SA Yadav,Kolkata Knight Riders,11,5
508,UT Yadav,Kolkata Knight Riders,5,2
508,AT Rayudu,Mumbai Indians,2,3
508,AD Russell,Kolkata Knight Riders,2,4
508,MK Pandey,Kolkata Knight Riders,1,1
508,PP Chawla,Kolkata Knight Riders,1,7
509,MC Henriques,Sunrisers Hyderabad,57,22
509,DA Warner,Sunrisers Hyderabad,52,32
509,V Kohli,Royal Challengers Bangalore,44,19
509,CH Gayle,Royal Challengers Bangalore,35,10
509,EJG Morgan,Sunrisers Hyderabad,11,7
509,S Dhawan,Sunrisers Hyderabad,8,7
509,KD Karthik,Royal Challengers Bangalore,2,2
509,Mandeep Singh,Royal Challengers Bangalore,1,3
509,AB de Villiers,Royal Challengers Bangalore,0,1
510,F du Plessis,Chennai Super Kings,55,41
510,SK Raina,Chennai Super Kings,41,34
510,AR Patel,Kings XI Punjab,32,29
510,R Dhawan,Kings XI Punjab,25,20
510,MS Dhoni,Chennai Super Kings,25,16
510,WP Saha,Kings XI Punjab,15,12
510,Gurkeerat Singh,Kings XI Punjab,15,14
510,GJ Bailey,Kings XI Punjab,12,7
510,DA Miller,Kings XI Punjab,11,15
510,GJ Maxwell,Kings XI Punjab,6,14
510,BB McCullum,Chennai Super Kings,6,6
510,M Vohra,Kings XI Punjab,4,7
510,BE Hendricks,Kings XI Punjab,1,2
510,MEK Hussey,Chennai Super Kings,1,4
511,SR Watson,Rajasthan Royals,104,59
511,YK Pathan,Kolkata Knight Riders,44,35
511,AM Rahane,Rajasthan Royals,37,22
511,AD Russell,Kolkata Knight Riders,37,20
511,UT Yadav,Kolkata Knight Riders,24,11
511,MK Pandey,Kolkata Knight Riders,21,21
511,KK Nair,Rajasthan Royals,16,10
511,SPD Smith,Rajasthan Royals,14,11
511,RV Uthappa,Kolkata Knight Riders,14,8
511,Shakib Al Hasan,Kolkata Knight Riders,13,11
511,SV Samson,Rajasthan Royals,8,9
511,JP Faulkner,Rajasthan Royals,6,6
511,Azhar Mahmood,Kolkata Knight Riders,6,7
511,CH Morris,Rajasthan Royals,4,5
511,M Morkel,Kolkata Knight Riders,4,3
511,G Gambhir,Kolkata Knight Riders,1,3
511,SA Yadav,Kolkata Knight Riders,0,1
511,PP Chawla,Kolkata Knight Riders,0,1
512,Q de Kock,Delhi Daredevils,69,39
512,JP Duminy,Delhi Daredevils,67,43
512,SS Iyer,Delhi Daredevils,20,18
512,SS Tiwary,Delhi Daredevils,13,9
512,Yuvraj Singh,Delhi Daredevils,11,7
512,AD Mathews,Delhi Daredevils,1,3
512,V Kohli,Royal Challengers Bangalore,1,2
512,CH Gayle,Royal Challengers Bangalore,1,5
512,KM Jadhav,Delhi Daredevils,0,1
513,PA Patel,Mumbai Indians,51,37
513,LMP Simmons,Mumbai Indians,48,44
513,KL Rahul,Sunrisers Hyderabad,25,24
513,DW Steyn,Sunrisers Hyderabad,19,11
513,A Ashish Reddy,Sunrisers Hyderabad,17,15
513,KV Sharma,Sunrisers Hyderabad,15,21
513,MC Henriques,Sunrisers Hyderabad,11,19
513,EJG Morgan,Sunrisers Hyderabad,9,14
513,RG Sharma,Mumbai Indians,7,2
513,DA Warner,Sunrisers Hyderabad,6,5
513,P Kumar,Sunrisers Hyderabad,4,6
513,S Dhawan,Sunrisers Hyderabad,1,2
513,NV Ojha,Sunrisers Hyderabad,0,1
513,B Kumar,Sunrisers Hyderabad,0,2
514,LMP Simmons,Mumbai Indians,65,51
514,F du Plessis,Chennai Super Kings,45,34
514,KA Pollard,Mumbai Indians,41,17
514,PA Patel,Mumbai Indians,35,25
514,SK Raina,Chennai Super Kings,25,20
514,R Ashwin,Chennai Super Kings,23,12
514,DJ Bravo,Chennai Super Kings,20,15
514,RG Sharma,Mumbai Indians,19,14
514,RA Jadeja,Chennai Super Kings,19,10
514,MEK Hussey,Chennai Super Kings,16,11
514,AT Rayudu,Mumbai Indians,10,8
514,Harbhajan Singh,Mumbai Indians,6,3
514,P Negi,Chennai Super Kings,3,3
514,MM Sharma,Chennai Super Kings,3,3
514,HH Pandya,Mumbai Indians,1,2
514,J Suchith,Mumbai Indians,1,1
514,DR Smith,Chennai Super Kings,0,4
514,MS Dhoni,Chennai Super Kings,0,1
514,A Nehra,Chennai Super Kings,0,1
515,AB de Villiers,Royal Challengers Bangalore,66,38
515,Mandeep Singh,Royal Challengers Bangalore,54,34
515,AM Rahane,Rajasthan Royals,42,39
515,CH Gayle,Royal Challengers Bangalore,27,26
515,V Kohli,Royal Challengers Bangalore,12,18
515,SPD Smith,Rajasthan Royals,12,13
515,KK Nair,Rajasthan Royals,12,13
515,DJ Hooda,Rajasthan Royals,11,14
515,SR Watson,Rajasthan Royals,10,5
515,KD Karthik,Royal Challengers Bangalore,8,3
515,Ankit Sharma,Rajasthan Royals,7,5
515,SV Samson,Rajasthan Royals,5,8
515,JP Faulkner,Rajasthan Royals,4,4
515,DS Kulkarni,Rajasthan Royals,3,9
515,SN Khan,Royal Challengers Bangalore,1,1
515,STR Binny,Rajasthan Royals,0,1
515,CH Morris,Rajasthan Royals,0,3
516,MEK Hussey,Chennai Super Kings,56,46
516,CH Gayle,Royal Challengers Bangalore,41,43
516,SN Khan,Royal Challengers Bangalore,31,21
516,KD Karthik,Royal Challengers Bangalore,28,26
516,MS Dhoni,Chennai Super Kings,26,29
516,F du Plessis,Chennai Super Kings,21,22
516,DR Smith,Chennai Super Kings,17,12
516,V Kohli,Royal Challengers Bangalore,12,9
516,D Wiese,Royal Challengers Bangalore,12,7
516,P Negi,Chennai Super Kings,12,6
516,Mandeep Singh,Royal Challengers Bangalore,4,7
516,HV Patel,Royal Challengers Bangalore,2,2
516,AB de Villiers,Royal Challengers Bangalore,1,3
516,MA Starc,Royal Challengers Bangalore,1,1
516,R Ashwin,Chennai Super Kings,1,1
516,S Aravind,Royal Challengers Bangalore,0,1
516,SK Raina,Chennai Super Kings,0,2
516,DJ Bravo,Chennai Super Kings,0,1
517,LMP Simmons,Mumbai Indians,68,45
517,DR Smith,Chennai Super Kings,57,48
517,RG Sharma,Mumbai Indians,50,26
517,AT Rayudu,Mumbai Indians,36,24
517,KA Pollard,Mumbai Indians,36,18
517,SK Raina,Chennai Super Kings,28,19
517,MM Sharma,Chennai Super Kings,21,7
517,MS Dhoni,Chennai Super Kings,18,13
517,RA Jadeja,Chennai Super Kings,11,8
517,DJ Bravo,Chennai Super Kings,9,6
517,Harbhajan Singh,Mumbai Indians,6,3
517,MEK Hussey,Chennai Super Kings,4,9
517,P Negi,Chennai Super Kings,3,5
517,R Ashwin,Chennai Super Kings,2,4
517,F du Plessis,Chennai Super Kings,1,3
517,PA Patel,Mumbai Indians,0,3
517,HH Pandya,Mumbai Indians,0,2
518,AM Rahane,Rising Pune Supergiants,66,42
518,Harbhajan Singh,Mumbai Indians,45,30
518,F du Plessis,Rising Pune Supergiants,34,33
518,AT Rayudu,Mumbai Indians,22,27
518,KP Pietersen,Rising Pune Supergiants,21,14
518,R Vinay Kumar,Mumbai Indians,12,11
518,HH Pandya,Mumbai Indians,9,11
518,LMP Simmons,Mumbai Indians,8,8
518,RG Sharma,Mumbai Indians,7,5
518,S Gopal,Mumbai Indians,2,16
518,MJ McClenaghan,Mumbai Indians,2,2
518,KA Pollard,Mumbai Indians,1,8
518,JC Buttler,Mumbai Indians,0,2
519,G Gambhir,Kolkata Knight Riders,38,41
519,RV Uthappa,Kolkata Knight Riders,35,33
519,Q de Kock,Delhi Daredevils,17,10
519,SV Samson,Delhi Daredevils,15,13
519,MK Pandey,Kolkata Knight Riders,15,12
519,P Negi,Delhi Daredevils,11,19
519,CH Morris,Delhi Daredevils,11,9
519,MA Agarwal,Delhi Daredevils,9,11
519,NM Coulter-Nile,Delhi Daredevils,7,11
519,CR Brathwaite,Delhi Daredevils,6,4
519,Z Khan,Delhi Daredevils,4,9
519,KK Nair,Delhi Daredevils,3,8
519,A Mishra,Delhi Daredevils,3,9
519,SS Iyer,Delhi Daredevils,0,3
520,AJ Finch,Gujarat Lions,74,47
520,M Vijay,Kings XI Punjab,42,34
520,KD Karthik,Gujarat Lions,41,26
520,M Vohra,Kings XI Punjab,38,23
520,MP Stoinis,Kings XI Punjab,33,22
520,WP Saha,Kings XI Punjab,20,25
520,SK Raina,Gujarat Lions,20,9
520,DA Miller,Kings XI Punjab,15,10
520,Ishan Kishan,Gujarat Lions,11,8
520,RA Jadeja,Gujarat Lions,8,12
520,AR Patel,Kings XI Punjab,4,2
520,GJ Maxwell,Kings XI Punjab,2,4
520,DJ Bravo,Gujarat Lions,2,2
520,BB McCullum,Gujarat Lions,0,2
521,AB de Villiers,Royal Challengers Bangalore,82,42
521,V Kohli,Royal Challengers Bangalore,75,51
521,DA Warner,Sunrisers Hyderabad,58,25
521,SN Khan,Royal Challengers Bangalore,35,10
521,A Ashish Reddy,Sunrisers Hyderabad,32,18
521,KV Sharma,Sunrisers Hyderabad,26,17
521,EJG Morgan,Sunrisers Hyderabad,22,18
521,SR Watson,Royal Challengers Bangalore,19,8
521,MC Henriques,Sunrisers Hyderabad,19,23
521,KM Jadhav,Royal Challengers Bangalore,8,6
521,S Dhawan,Sunrisers Hyderabad,8,9
521,DJ Hooda,Sunrisers Hyderabad,6,6
521,CH Gayle,Royal Challengers Bangalore,1,4
521,NV Ojha,Sunrisers Hyderabad,0,4
522,RG Sharma,Mumbai Indians,84,54
522,G Gambhir,Kolkata Knight Riders,64,52
522,MK Pandey,Kolkata Knight Riders,52,29
522,JC Buttler,Mumbai Indians,41,22
522,AD Russell,Kolkata Knight Riders,36,17
522,PA Patel,Mumbai Indians,23,20
522,MJ McClenaghan,Mumbai Indians,20,8
522,YK Pathan,Kolkata Knight Riders,9,6
522,HH Pandya,Mumbai Indians,9,10
522,RV Uthappa,Kolkata Knight Riders,8,10
522,C Munro,Kolkata Knight Riders,4,5
522,SA Yadav,Kolkata Knight Riders,4,1
522,KA Pollard,Mumbai Indians,1,1
523,F du Plessis,Rising Pune Supergiants,69,43
523,AJ Finch,Gujarat Lions,50,36
523,BB McCullum,Gujarat Lions,49,31
523,KP Pietersen,Rising Pune Supergiants,37,31
523,SK Raina,Gujarat Lions,24,24
523,MS Dhoni,Rising Pune Supergiants,22,10
523,DJ Bravo,Gujarat Lions,22,10
523,AM Rahane,Rising Pune Supergiants,21,17
523,MR Marsh,Rising Pune Supergiants,7,11
523,SPD Smith,Rising Pune Supergiants,5,6
523,RA Jadeja,Gujarat Lions,4,8
523,R Bhatia,Rising Pune Supergiants,0,2
524,Q de Kock,Delhi Daredevils,59,42
524,SV Samson,Delhi Daredevils,33,32
524,M Vohra,Kings XI Punjab,32,24
524,P Sahu,Kings XI Punjab,18,12
524,MM Sharma,Kings XI Punjab,15,8
524,SE Marsh,Kings XI Punjab,13,16
524,AR Patel,Kings XI Punjab,11,22
524,DA Miller,Kings XI Punjab,9,9
524,P Negi,Delhi Daredevils,8,2
524,MG Johnson,Kings XI Punjab,4,12
524,WP Saha,Kings XI Punjab,3,7
524,SS Iyer,Delhi Daredevils,3,5
524,M Vijay,Kings XI Punjab,1,5
524,Sandeep Sharma,Kings XI Punjab,1,2
524,GJ Maxwell,Kings XI Punjab,0,3
525,G Gambhir,Kolkata Knight Riders,90,60
525,EJG Morgan,Sunrisers Hyderabad,51,43
525,RV Uthappa,Kolkata Knight Riders,38,34
525,NV Ojha,Sunrisers Hyderabad,37,28
525,DA Warner,Sunrisers Hyderabad,13,12
525,A Ashish Reddy,Sunrisers Hyderabad,13,8
525,MK Pandey,Kolkata Knight Riders,11,11
525,S Dhawan,Sunrisers Hyderabad,6,7
525,MC Henriques,Sunrisers Hyderabad,6,9
525,DJ Hooda,Sunrisers Hyderabad,6,11
525,KV Sharma,Sunrisers Hyderabad,2,2
525,AD Russell,Kolkata Knight Riders,2,5
525,B Kumar,Sunrisers Hyderabad,0,1
526,AJ Finch,Gujarat Lions,67,54
526,PA Patel,Mumbai Indians,34,29
526,SK Raina,Gujarat Lions,27,22
526,TG Southee,Mumbai Indians,25,11
526,AT Rayudu,Mumbai Indians,20,19
526,KH Pandya,Mumbai Indians,20,11
526,JC Buttler,Mumbai Indians,16,21
526,AD Nath,Gujarat Lions,12,11
526,KD Karthik,Gujarat Lions,9,11
526,Harbhajan Singh,Mumbai Indians,8,13
526,RG Sharma,Mumbai Indians,7,9
526,JP Faulkner,Gujarat Lions,7,8
526,BB McCullum,Gujarat Lions,6,4
526,DS Kulkarni,Gujarat Lions,6,3
526,HH Pandya,Mumbai Indians,2,6
526,DJ Bravo,Gujarat Lions,2,6
526,KA Pollard,Mumbai Indians,1,3
526,P Kumar,Gujarat Lions,0,2
527,F du Plessis,Rising Pune Supergiants,67,53
527,M Vijay,Kings XI Punjab,53,49
527,M Vohra,Kings XI Punjab,51,33
527,SPD Smith,Rising Pune Supergiants,38,26
527,GJ Maxwell,Kings XI Punjab,32,14
527,KP Pietersen,Rising Pune Supergiants,15,15
527,AM Rahane,Rising Pune Supergiants,9,11
527,NLTC Perera,Rising Pune Supergiants,8,9
527,DA Miller,Kings XI Punjab,7,6
527,SE Marsh,Kings XI Punjab,4,6
527,WP Saha,Kings XI Punjab,4,4
527,IK Pathan,Rising Pune Supergiants,2,2
527,MS Dhoni,Rising Pune Supergiants,1,2
527,R Ashwin,Rising Pune Supergiants,1,2
528,Q de Kock,Delhi Daredevils,108,51
528,V Kohli,Royal Challengers Bangalore,79,48
528,AB de Villiers,Royal Challengers Bangalore,55,33
528,KK Nair,Delhi Daredevils,54,42
528,SR Watson,Royal Challengers Bangalore,33,19
528,KM Jadhav,Royal Challengers Bangalore,9,11
528,SV Samson,Delhi Daredevils,9,14
528,JP Duminy,Delhi Daredevils,7,5
528,D Wiese,Royal Challengers Bangalore,5,4
528,SN Khan,Royal Challengers Bangalore,1,2
528,CH Gayle,Royal Challengers Bangalore,0,3
528,SS Iyer,Delhi Daredevils,0,4
529,DA Warner,Sunrisers Hyderabad,90,59
529,AT Rayudu,Mumbai Indians,54,49
529,KH Pandya,Mumbai Indians,49,28
529,MC Henriques,Sunrisers Hyderabad,20,22
529,DJ Hooda,Sunrisers Hyderabad,17,9
529,JC Buttler,Mumbai Indians,11,11
529,EJG Morgan,Sunrisers Hyderabad,11,12
529,PA Patel,Mumbai Indians,10,12
529,RG Sharma,Mumbai Indians,5,8
529,MJ Guptill,Mumbai Indians,2,4
529,HH Pandya,Mumbai Indians,2,5
529,S Dhawan,Sunrisers Hyderabad,2,4
529,Harbhajan Singh,Mumbai Indians,1,3
530,SE Marsh,Kings XI Punjab,56,41
530,RV Uthappa,Kolkata Knight Riders,53,28
